iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,snr_dither_db,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
219,223380,0,8,5178,0.26914740070499954,0.026642977041708038,255.12553070129235,256.27854035020493,1.0045193816774949,0.9724216218243412,0.0,-88.31741157782166,-88.31741157782166,-88.31741157782166,-84.77055874802201,6.520277441591014,phase,-7.184627627927735,dither_fold,1.0065761250922665,-17.119475420865207,-7.184627627927735,-0.4711651218732761,-0.49342043992040086,285.6875,-33.615303108271476,5.545914046751496,-7.897976687840995,1.7615557678547917,-1.6043150644254145,-8.042860095179785,1.286820213981619,-1.6283820756112601,-7.897976687840995,1.761555767854791,-1.6043150644254145,-8.042860095179785,1.286820213981619,-1.6283820756112601,-17.27813786452743,-17.291680619241912,0.6629566672501586,-7.897976687840995,1.7615557678547917,-1.6043150644254145,-7.897976687840995,1.761555767854791,-1.6043150644254145,nan,-17.27813786452743,nan,-17.291680619241912,False,15.26066553577445,5d673f7039cdfe74,,0.26914740070499954,0.026642977041708038,0.0065761250922664605,dither_mag,-88.31741157782166,20,-7.509190693014714,-10.392207648768492,0.995961398738404,1.0052585135861418,0.0,20,-7.721644215930756,0.54151814285435,-7.721644215930756,inside-deadband,,
220,224400,0,7,4618,-7.439807719260693,-5.846709860495833,255.17238050828988,255.63012498516738,1.0017938637244583,1.0128891547626104,0.0,55.86380631682897,55.86380631682897,55.86380631682897,-59.374304038333094,19.033011023072806,phase,-7.990049916661182,dither_fold,0.9966121066960604,-23.207007101109703,-7.990049916661182,-0.4059509788253264,-0.436120088056769,283.92857142857144,-31.354460701276942,5.095602423549939,-7.206316586744942,4.087853163207713,-1.489421359924409,-7.411474910192489,2.2449578538512065,-1.5235008156465928,-7.2063165867449435,4.08785316320771,-1.4894213599244093,-7.41147491019249,2.2449578538512043,-1.5235008156465932,-15.588844982681941,-15.797208507786213,0.09065123938432507,-7.206316586744942,4.087853163207713,-1.489421359924409,-7.2063165867449435,4.08785316320771,-1.4894213599244093,nan,-15.588844982681941,nan,-15.797208507786213,False,16.471487233045103,0705f4877b0a65c5,,-7.439807719260693,-5.846709860495833,-0.0033878933039396264,dither_mag,55.86380631682897,1,-10.123682283792906,-12.427851638366187,0.9953709118214945,1.0058565386339056,0.0,,,,,,,
221,225420,0,8,2574,6.427125522464576,4.302905041756379,256.9246458934122,256.1174764618198,0.996858341757033,1.0446194462478515,0.0,-104.81628027262354,-104.81628027262354,-104.81628027262354,-116.9465823861974,15.704047766519604,phase,-9.456369035781536,dither_fold,1.0000572790196858,-22.85542807268922,-9.456369035781536,-0.3885127156539433,-0.4182247721484393,285.3125,-30.86808256302847,6.501067535443434,-6.8570706955760645,4.233526925401907,-1.4314070922883828,-7.187233262386603,4.237685388661434,-1.4862513724894693,-6.8570706955760645,4.233526925401907,-1.4314070922883828,-7.187233262386603,4.2376853886614345,-1.4862513724894693,-16.756736438116228,-16.81770650388767,1.1787254636984144,-6.8570706955760645,4.233526925401907,-1.4314070922883828,-6.8570706955760645,4.233526925401907,-1.4314070922883828,nan,-16.756736438116228,nan,-16.81770650388767,False,16.911923466458873,34296f450846cbcf,,6.427125522464576,4.302905041756379,5.72790196857742e-05,dither_mag,-104.81628027262354,2,-7.863726817798722,-10.930603564938027,0.9953808892487538,1.0058464566780065,0.0,,,,,,,
222,226440,0,8,20,6.234793969911774,4.288865820624862,256.2534378887188,257.36303001791714,1.0043300575334337,0.9994961138681131,0.0,-228.36513221668278,-228.36513221668278,-228.36513221668278,-211.55415297443096,9.475694940094858,phase,-5.155509856633793,dither_fold,0.9956585965002145,-12.967918997503107,-5.155509856633793,-0.38577148923082755,-0.4026297839275816,286.25,-33.331562985059485,6.844366028847043,-6.8620539072449205,3.7037965039282645,-1.4322348683131099,-7.456811288626013,3.4243887712046,-1.5310317755192715,-6.862053907244921,3.703796503928266,-1.43223486831311,-7.456811288626014,3.4243887712046,-1.5310317755192715,-14.32526414178251,-14.169665217849616,1.2304265657380133,-6.8620539072449205,3.7037965039282645,-1.4322348683131099,-6.862053907244921,3.703796503928266,-1.43223486831311,nan,-14.32526414178251,nan,-14.169665217849616,False,14.633679705281843,cdda123f16ef056d,,6.234793969911774,4.288865820624862,-0.004341403499785512,dither_mag,-228.36513221668278,3,-5.671422431569164,-9.43822565054305,0.994624652985418,1.0066139762223143,0.0,,,,,,,
223,227460,0,7,64,6.241855629111894,6.0404143073123855,255.1215912866832,256.18559476339493,1.0041705740049107,0.9865028055995952,0.0,14.450543708637058,14.450543708637058,14.450543708637058,-21.919314968213648,11.171880009954045,phase,-9.807848915079596,dither_fold,0.9923913525786613,-20.93352902581532,-9.807848915079596,-0.37813055162192477,-0.4053441393554847,283.6428571428571,-32.06538337146157,6.499618888492375,-7.038786981330393,3.6851917218950874,-1.46159252181568,-7.801258452314897,4.027064162650238,-1.5882489123446675,-7.038786981330391,3.6851917218950856,-1.4615925218156796,-7.801258452314896,4.027064162650239,-1.588248912344667,-16.117717134796607,-15.997571481514852,-0.7157969954380992,-7.038786981330393,3.6851917218950874,-1.46159252181568,-7.038786981330391,3.6851917218950856,-1.4615925218156796,nan,-16.117717134796607,nan,-15.997571481514852,False,14.296629694580265,eb5b8e94827856c6,,6.241855629111894,6.0404143073123855,-0.00760864742133871,dither_mag,14.450543708637058,4,-3.4749662471866203,-7.337971672852978,0.9933002970327189,1.0079645723279222,0.0,,,,,,,
224,228480,0,8,5442,3.1619724188746074,3.2385616181289643,258.3443175581263,261.0589761204387,1.0105079089332072,0.9421794913914184,0.0,37.544949009489144,37.544949009489144,37.544949009489144,-65.18731652976835,3.3330052518547424,phase,-6.282295287937261,dither_fold,1.0011513373733392,-16.725367434699248,-6.282295287937261,-0.38334550851041527,-0.4050884861755243,282.75,-32.13381521246629,7.027155374354148,-6.474536026207353,4.236138034663962,-1.367863127276969,-7.314351374603646,4.02458621405876,-1.5073673379740278,-6.474536026207355,4.236138034663961,-1.3678631272769692,-7.3143513746036435,4.02458621405876,-1.5073673379740273,-19.05271794473464,-18.822166228901217,-0.6590247089840822,-6.474536026207353,4.236138034663962,-1.367863127276969,-6.474536026207355,4.236138034663961,-1.3678631272769692,nan,-19.05271794473464,nan,-18.822166228901217,False,16.40767909231801,fa96d3d1ef583838,,3.1619724188746074,3.2385616181289643,0.0011513373733391674,dither_mag,37.544949009489144,5,-2.360811394004634,-6.2134315873544415,0.9935004311898304,1.0077617171081716,0.0,,,,,,,
225,229500,0,8,6934,1.5009917713901282,1.273237985920995,256.68995676792906,258.2897883081748,1.0062325443519091,1.077303069246222,0.0,-133.51312281684713,-133.51312281684713,-133.51312281684713,-123.31510033251807,4.242300695155726,phase,-8.202135295828004,dither_fold,1.0045393416348911,-14.584763598586889,-8.202135295828004,-0.39514335489542796,-0.4141035475735909,284.4375,-33.91651698625806,6.766341428373414,-6.697853051718372,4.608493142283893,-1.4049589786907595,-7.159996186091798,4.214007402834936,-1.4817269412112624,-6.697853051718372,4.608493142283895,-1.4049589786907595,-7.159996186091798,4.2140074028349375,-1.4817269412112624,-13.539715493199685,-13.335497629233597,-0.8687570677133314,-6.697853051718372,4.608493142283893,-1.4049589786907595,-6.697853051718372,4.608493142283895,-1.4049589786907595,nan,-13.539715493199685,nan,-13.335497629233597,False,14.645538604629024,9e01bac539811272,,1.5009917713901282,1.273237985920995,0.004539341634891114,dither_mag,-133.51312281684713,6,-1.8320274061030064,-5.771230531780394,0.9942896528173573,1.0069647840833407,0.0,,,,,,,
226,230520,0,8,5054,2.111567042304453,0.9863863159300953,257.49165636316155,260.6892158931646,1.0124181092900861,1.0241622192127742,0.0,97.45942876176349,97.45942876176349,97.45942876176349,-117.1074480440731,9.876037849494082,phase,-12.620145606229206,dither_fold,1.0079852555522089,-19.75878156946357,-12.620145606229206,-0.3818991178741887,-0.4075855339144913,283.9375,-33.08244356769701,6.882795930110314,-6.5992938436308615,4.251601478961603,-1.388587017214429,-6.876584024343744,4.777912571657101,-1.4346485090272,-6.599293843630861,4.2516014789616,-1.3885870172144288,-6.876584024343742,4.777912571657101,-1.4346485090271999,-16.112493900094996,-16.27400985470917,0.13124531847151744,-6.5992938436308615,4.251601478961603,-1.388587017214429,-6.599293843630861,4.2516014789616,-1.3885870172144288,nan,-16.112493900094996,nan,-16.27400985470917,False,16.485558757060815,f7dd1eccc8f5ffd0,,2.111567042304453,0.9863863159300953,0.007985255552208859,dither_mag,97.45942876176349,7,-1.0887344806336157,-5.428383178990587,0.9956790927872234,1.0055687790916796,0.0,,,,,,,
227,231540,0,7,582,0.43683874965173874,1.536894407281846,261.1345686956064,261.4398916826301,1.0011692170383601,1.0717168547641394,0.0,-2.4043057596126243,-2.4043057596126243,-2.4043057596126243,-57.41630559391245,7.962859183403901,phase,-4.269939992117478,dither_fold,0.9975786885181526,-14.989109896617743,-4.269939992117478,-0.3824684845562187,-0.40195432742182174,284.0,-32.81844839234088,6.91721500334273,-6.210724922641165,5.45023078527755,-1.324040684824114,-6.676266873683096,4.72381448638266,-1.401373234831079,-6.210724922641164,5.45023078527755,-1.3240406848241137,-6.676266873683094,4.723814486382661,-1.4013732348310788,-20.972642347860972,-20.67353303216005,-0.2664223552264411,-6.210724922641165,5.45023078527755,-1.324040684824114,-6.210724922641164,5.45023078527755,-1.3240406848241137,nan,-20.972642347860972,nan,-20.67353303216005,False,15.713299865011969,a746ff5fc71155cb,,0.43683874965173874,1.536894407281846,-0.0024213114818474324,dither_mag,-2.4043057596126243,8,-0.9351774124118548,-4.893449066343874,0.9952571941737933,1.0059959024557406,0.0,,,,,,,
228,232560,0,7,58,-2.324578358411711,-1.4066011766662423,255.95859915552666,257.10176119438137,1.004466198997128,1.131402412030563,0.0,100.54014868388343,100.54014868388343,100.54014868388343,-153.15809863035537,8.901542529373526,phase,-3.998233479784991,dither_fold,1.0084742127658715,-22.06463985433462,-3.998233479784991,-0.46681106954166873,-0.49549510135230374,283.64285714285717,-31.336637727614708,6.279967822229202,-8.249145833566041,1.5697554332011503,-1.6626488095624654,-8.14003510230174,1.7583868477898497,-1.644524103372382,-8.24914583356604,1.5697554332011503,-1.6626488095624652,-8.140035102301743,1.758386847789848,-1.6445241033723828,-16.791637934132442,-16.681639323916755,-0.44198045916969986,-8.249145833566041,1.5697554332011503,-1.6626488095624654,-8.24914583356604,1.5697554332011503,-1.6626488095624652,nan,-16.791637934132442,nan,-16.681639323916755,False,14.00047273221514,43a313d09e61eb2f,,-2.324578358411711,-1.4066011766662423,0.008474212765871458,dither_mag,100.54014868388343,9,-1.7526569847343696,-5.382825226456856,0.996733147887327,1.0045165596406833,0.0,,,,,,,
229,233580,0,7,846,3.553510144106757,5.135080509391497,256.4203797202187,256.1804315803989,0.9990642391993896,1.0111780825342624,0.0,-12.199346079592312,-12.199346079592312,-12.199346079592312,-16.100651296690142,10.59111986248008,phase,-4.941983195836328,dither_fold,0.9863824608248654,-17.177999544589593,-4.941983195836328,-0.40116960361634346,-0.42350100302430993,284.4285714285714,-32.5538685105125,6.592444887786419,-6.45233439826826,2.887604998836152,-1.3641751492139966,-6.922502694276034,2.0418864221572086,-1.442276195062464,-6.45233439826826,2.887604998836151,-1.3641751492139966,-6.922502694276033,2.0418864221572104,-1.442276195062464,-17.751975219128685,-17.50745205435545,0.3783559746530827,-6.45233439826826,2.887604998836152,-1.3641751492139966,-6.45233439826826,2.887604998836151,-1.3641751492139966,nan,-17.751975219128685,nan,-17.50745205435545,False,15.408274328077866,82d9397897bfb469,,3.553510144106757,5.135080509391497,-0.01361753917513464,dither_mag,-12.199346079592312,10,-0.5048520400773482,-3.593628063863626,0.9943578636668376,1.006943440415225,0.0,,,,,,,
230,234600,0,8,3354,-4.7515204503339685,-4.822962302614769,256.33936243789805,256.68836981717965,1.0013615052169997,1.0419208698998041,0.0,-17.972784617082947,-17.972784617082947,-17.972784617082947,-37.55576660132803,12.13860367532887,phase,-5.823494171104263,dither_fold,1.0024453220890066,-17.590349664961323,-5.823494171104263,-0.3814615808712249,-0.4043290354356746,283.3125,-32.514861918600886,6.751785223168891,-6.430108634784737,5.298187262795311,-1.3604831619243751,-6.979571792538879,4.336149185765638,-1.4517561117174218,-6.430108634784736,5.298187262795311,-1.3604831619243747,-6.97957179253888,4.336149185765638,-1.451756111717422,-16.142604995631626,-16.333143700003824,-0.8894955822023543,-6.430108634784737,5.298187262795311,-1.3604831619243751,-6.430108634784736,5.298187262795311,-1.3604831619243747,nan,-16.142604995631626,nan,-16.333143700003824,False,15.939526896876899,02d6ce230b84edd0,,-4.7515204503339685,-4.822962302614769,0.0024453220890066074,dither_mag,-17.972784617082947,11,-2.1773204927169427,-5.270024908178026,0.994783380585308,1.0065135888592152,0.0,,,,,,,
231,235620,0,7,3316,-11.781729741593866,-11.449905764177977,256.3904251980788,256.98804589511116,1.0023309009943357,1.1429330905192092,0.0,-28.092180884603348,-28.092180884603348,-28.092180884603348,-117.21850025282802,16.89844955372474,phase,-8.405250246573678,dither_fold,1.006360323919272,-20.891283885478817,-8.405250246573678,-0.4084181905319006,-0.43557685958302306,286.7142857142857,-31.687872099303675,5.304687024072842,-7.79381518557183,3.8649411040294703,-1.5870124892976463,-7.8187978043634665,3.9873616005100625,-1.5911624259739978,-7.793815185571829,3.8649411040294703,-1.5870124892976463,-7.8187978043634665,3.987361600510063,-1.5911624259739978,-19.31345418588005,-18.976317757221604,-0.4578683215360684,-7.79381518557183,3.8649411040294703,-1.5870124892976463,-7.793815185571829,3.8649411040294703,-1.5870124892976463,nan,-19.31345418588005,nan,-18.976317757221604,False,14.267758547038532,44c1c16d475fab27,,-11.781729741593866,-11.449905764177977,0.006360323919271993,dither_mag,-28.092180884603348,12,-6.322549986932676,-9.251557856982387,0.9958906308780634,1.005400362658943,0.0,,,,,,,
232,236640,0,8,3230,-1.5045749799670225,-0.23302714797867644,257.00141257639103,257.3644945586669,1.0014127625939329,0.7610747938038382,0.0,-33.46637728200389,-33.46637728200389,-33.46637728200389,-193.05139295765633,14.961658346225914,phase,-11.475042057505885,dither_fold,0.9993993509992026,-22.770582421663025,-11.475042057505885,-0.4113611705231738,-0.4409629276713357,284.25,-32.8523943255255,6.6536137119034855,-7.037288935346239,4.149796525613908,-1.461343676967814,-7.272023859194658,5.1235921514158,-1.5003361892349933,-7.037288935346238,4.149796525613907,-1.4613436769678136,-7.272023859194656,5.123592151415802,-1.5003361892349927,-14.45100465146859,-14.46235499529882,-0.829739979645518,-7.037288935346239,4.149796525613908,-1.461343676967814,-7.037288935346238,4.149796525613907,-1.4613436769678136,nan,-14.45100465146859,nan,-14.46235499529882,False,14.629959998889742,a4bf206906ffd816,,-1.5045749799670225,-0.23302714797867644,-0.0006006490007973708,dither_mag,-33.46637728200389,13,-6.851324158172906,-9.332679273705214,0.9957859492534038,1.0055061074009823,0.0,,,,,,,
233,237660,0,8,3240,7.187573845215252,6.434581426415608,255.9022582385119,255.87484798564296,0.999892887803892,0.7651238524404348,0.0,-6.798769253474361,-6.798769253474361,-6.798769253474361,-188.50252992052788,12.534664318519454,phase,-7.363172051733746,dither_fold,1.0033554614911384,-19.407807773612575,-7.363172051733746,-0.4706628985747657,-0.495893048680462,285.75,-33.92997141115308,6.429599529019052,-8.273180478941692,1.064123313788613,-1.6666412755717097,-8.962978850595851,0.8166208649523138,-1.7812257226903407,-8.273180478941692,1.064123313788613,-1.6666412755717097,-8.96297885059585,0.8166208649523138,-1.7812257226903405,-15.85782111966557,-15.633738739608336,0.13957879893599134,-8.273180478941692,1.064123313788613,-1.6666412755717097,-8.273180478941692,1.064123313788613,-1.6666412755717097,nan,-15.85782111966557,nan,-15.633738739608336,False,14.437742443430851,006816d63f124d7c,,7.187573845215252,6.434581426415608,0.0033554614911384117,dither_mag,-6.798769253474361,14,-4.325027369479049,-7.092908194575056,0.9963706804994777,1.004917642991711,0.0,,,,,,,
234,238680,0,8,2490,2.1920427672453293,3.4849621290039945,258.5068940395183,256.5641873292229,0.9924848940005506,1.033671870699141,0.0,-170.76103293064455,-170.76103293064455,-170.76103293064455,-184.99580684237188,15.546570474492219,phase,-5.3487164768372875,dither_fold,0.9981595943240262,-19.14652989923378,-5.3487164768372875,-0.379764378716755,-0.4046548675857589,286.25,-31.552095335841237,6.957507285858258,-6.406813437567119,3.894171092435573,-1.3566135278350697,-6.790261376884032,2.5141541545856825,-1.4203091988179457,-6.40681343756712,3.894171092435572,-1.3566135278350697,-6.790261376884031,2.514154154585684,-1.4203091988179453,-15.18537019179387,-14.905896446607374,0.7932104335863546,-6.406813437567119,3.894171092435573,-1.3566135278350697,-6.40681343756712,3.894171092435572,-1.3566135278350697,nan,-15.18537019179387,nan,-14.905896446607374,False,18.355372308030425,020500c7f2a72c2b,,2.1920427672453293,3.4849621290039945,-0.0018404056759737664,dither_mag,-170.76103293064455,15,-3.5550177901613766,-5.87914032647379,0.9960497784047189,1.0052418945696138,0.0,,,,,,,
235,239700,0,8,5026,-0.2772161351029846,-1.671241127987353,254.7837115562257,254.7373156767888,0.9998179009201431,0.9778592749511749,0.0,-114.29917367742937,-114.29917367742937,-114.29917367742937,-114.6179250883301,16.30593773772188,phase,-6.873860786911535,dither_fold,1.006851518576561,-19.514944283255268,-6.873860786911535,-0.38104651376717863,-0.4064159413354105,284.625,-31.369095269105742,5.9052726341050885,-6.387175831266433,4.854500683289849,-1.3533514669877795,-6.934097318653958,4.065729083831004,-1.4442022124009897,-6.387175831266433,4.854500683289849,-1.3533514669877795,-6.934097318653956,4.065729083831005,-1.4442022124009894,-18.625595730430643,-18.91350158127411,0.3966333301481084,-6.387175831266433,4.854500683289849,-1.3533514669877795,-6.387175831266433,4.854500683289849,-1.3533514669877795,nan,-18.625595730430643,nan,-18.91350158127411,False,16.462396358718728,f88f6551b415608d,,-0.2772161351029846,-1.671241127987353,0.0068515185765609665,dither_mag,-114.29917367742937,16,-3.6524282302715503,-6.46102454554129,0.9972440577777046,1.0040447956500476,0.0,,,,,,,
236,240720,0,8,5874,-5.083523156457083,-4.540600602705058,257.37371229805956,255.85727628456766,0.9941080384630123,1.0040559775316173,0.0,-204.42405069850992,-204.42405069850992,-204.42405069850992,-211.53519669305064,14.628710437614329,phase,-5.72380406908825,dither_fold,0.9977248090017796,-22.092028308302506,-5.72380406908825,-0.4242312395130287,-0.45295087631382197,286.5,-31.508755288177316,5.666147105526668,-7.285074872305741,5.105546488860016,-1.5025041316122496,-7.341380674801474,5.487769728686274,-1.511857254950411,-7.285074872305741,5.105546488860019,-1.5025041316122496,-7.341380674801475,5.487769728686274,-1.5118572549504115,-18.231914494080538,-18.177440525311813,-0.8953403296064568,-7.285074872305741,5.105546488860016,-1.5025041316122496,-7.285074872305741,5.105546488860019,-1.5025041316122496,nan,-18.231914494080538,nan,-18.177440525311813,False,16.266569127388223,6a3ce8af84b9736c,,-5.083523156457083,-4.540600602705058,-0.0022751909982203777,dither_mag,-204.42405069850992,17,-5.436578349676511,-8.043832621268498,0.9968469966546298,1.0044454761689101,0.0,,,,,,,
237,241740,0,8,2474,-6.854241846357523,-6.484868116956141,256.18708883181046,256.5645077433723,1.0014732159738526,1.0983075320441815,0.0,4.17322255783924,4.17322255783924,4.17322255783924,-79.23202076244309,9.20291951179486,phase,-3.137501931040679,dither_fold,1.0002184734802255,-17.870701870048833,-3.137501931040679,-0.43449693037470094,-0.4577288428057644,286.0,-32.59729275005346,5.5267786620499,-6.907850845698653,3.006101882473182,-1.4398423331725339,-7.46201212625654,4.380413149257518,-1.5318957020359703,-6.907850845698656,3.0061018824731804,-1.4398423331725343,-7.46201212625654,4.380413149257517,-1.5318957020359703,-15.533331646068856,-15.463320942507666,0.2886358345449036,-6.907850845698653,3.006101882473182,-1.4398423331725339,-6.907850845698656,3.0061018824731804,-1.4398423331725343,nan,-15.533331646068856,nan,-15.463320942507666,False,18.23353319674651,89f0ba4a2351170f,,-6.854241846357523,-6.484868116956141,0.00021847348022552282,dither_mag,4.17322255783924,18,-7.843150927289734,-10.303491203824521,0.9968851089653368,1.0044070817347726,0.0,,,,,,,
238,242760,0,8,4774,3.581958653680135,3.4687110218301087,256.8309299631111,256.7216566664111,0.9995745321768071,0.9816880011236945,0.0,-91.21398500201,-91.21398500201,-91.21398500201,-92.04651236882346,13.126211128400119,phase,-7.60818045407575,dither_fold,0.9991042438993322,-21.583266341117984,-7.60818045407575,-0.37840207476476445,-0.40646032100821783,283.75,-31.60214976019728,6.435914694643275,-7.028057220161202,4.943468813652544,-1.4598101694619936,-7.045773852702269,5.147105794658746,-1.462753131678118,-7.0280572201612,4.943468813652544,-1.4598101694619934,-7.04577385270227,5.147105794658745,-1.462753131678118,-12.90532922247282,-12.776012220152822,-0.03505823049004975,-7.028057220161202,4.943468813652544,-1.4598101694619936,-7.0280572201612,4.943468813652544,-1.4598101694619934,nan,-12.90532922247282,nan,-12.776012220152822,False,16.480818638170547,f98e0796a3d5b129,,3.581958653680135,3.4687110218301087,-0.0008957561006678327,dither_mag,-91.21398500201,19,-6.585548102738325,-9.094769282485935,0.9967288399296832,1.004564671056297,0.0,,,,,,,
239,243780,0,8,3758,3.3744734329685,3.410265287572501,254.38979599152236,255.80023745707672,1.0055444105376041,1.0024386223899637,0.0,-21.26810576367893,-21.26810576367893,-21.26810576367893,-14.964313444319574,9.67996758820977,phase,-7.234230134525889,dither_fold,0.999412004016744,-18.30556405317455,-7.234230134525889,-0.4680043313275699,-0.4918015645966968,284.3125,-34.030838913599254,6.349110595655408,-7.22943204323664,2.115686595755848,-1.4932611367502726,-8.248584432883087,1.2127805220328152,-1.6625555536350642,-7.229432043236638,2.1156865957558493,-1.4932611367502722,-8.248584432883085,1.2127805220328167,-1.662555553635064,-17.156470197464664,-16.99274540010984,0.16663629973390304,-7.22943204323664,2.115686595755848,-1.4932611367502726,-7.229432043236638,2.1156865957558493,-1.4932611367502722,nan,-17.156470197464664,nan,-16.99274540010984,False,15.767252978253628,6f89d01452bf13a0,,3.3744734329685,3.410265287572501,-0.0005879959832559845,dither_mag,-21.26810576367893,20,-5.400606266779914,-7.906600033615859,0.9966262772326853,1.0046681008711253,0.0,20,-7.085888148064316,0.5516240452871771,-7.085888148064316,inside-deadband,,
240,244800,0,8,5966,1.022146155567361,2.041083747502551,259.9144314682997,259.11273458136554,0.9969155353075039,0.8626533059826466,0.0,29.034386951820476,29.034386951820476,29.034386951820476,-112.89636879005178,8.157898352113131,phase,-2.5528912408421025,dither_fold,0.9993032285693999,-16.176271165293095,-2.5528912408421025,-0.42220113637278206,-0.4432302888876631,285.5625,-33.1897170333357,6.631511807595177,-7.563006858560261,3.938908431976975,-1.5486722356412395,-7.518959685945131,4.449417889470876,-1.541355429558992,-7.563006858560262,3.938908431976975,-1.5486722356412397,-7.518959685945128,4.449417889470878,-1.5413554295589915,-15.620638397727578,-15.451379102658064,0.27842619891781717,-7.563006858560261,3.938908431976975,-1.5486722356412395,-7.563006858560262,3.938908431976975,-1.5486722356412397,nan,-15.620638397727578,nan,-15.451379102658064,False,16.56133997085799,97d8b4be76f54d5c,,1.022146155567361,2.041083747502551,-0.000696771430600096,dither_mag,29.034386951820476,1,-5.0416440734069505,-7.195540021850311,0.996504753607217,1.0047906904933082,0.0,,,,,,,
241,245820,0,8,18,2.516151988567507,2.9261581694142027,257.98066912959376,257.963064862197,0.9999317612925953,0.8906251542203416,0.0,-236.9019739909395,-236.9019739909395,-236.9019739909395,-240.13646536621079,9.943325019373075,phase,-4.483237917299818,dither_fold,0.9948348528024124,-14.834318257018882,-4.483237917299818,-0.3804969577118374,-0.39978157144596194,284.5625,-33.58335253315632,7.0128279710526815,-7.510517179518316,3.2876058739403335,-1.5399530198535412,-7.3796946488104895,4.899201800813045,-1.5182217024602145,-7.510517179518317,3.2876058739403318,-1.5399530198535412,-7.379694648810488,4.899201800813046,-1.518221702460214,-14.135327720866611,-13.92736631202363,0.3269643006059315,-7.510517179518316,3.2876058739403335,-1.5399530198535412,-7.510517179518317,3.2876058739403318,-1.5399530198535412,nan,-14.135327720866611,nan,-13.92736631202363,False,14.681760067255004,38c22e74c8e77f2b,,2.516151988567507,2.9261581694142027,-0.0051651471975876495,dither_mag,-236.9019739909395,2,-4.157901981047854,-6.17626768086937,0.9956040122035086,1.0057036370650887,0.0,,,,,,,
242,246840,0,8,3894,5.151821307087058,5.490740596907911,257.1016525889804,256.70232090779115,0.9984467945765106,1.1593754065052917,0.0,-56.010020324593896,-56.010020324593896,-56.010020324593896,-141.4100141688,9.083337555174568,phase,-6.274182611586805,dither_fold,0.9983788118496435,-19.714199311266075,-6.274182611586805,-0.4667564187953672,-0.4923848779000131,285.1875,-32.71746453361835,6.474497751812372,-7.684568379896532,4.663175691353808,-1.568865179384806,-8.189634384034697,5.183926645017754,-1.6527631867167272,-7.684568379896532,4.663175691353809,-1.568865179384806,-8.189634384034695,5.183926645017757,-1.652763186716727,-17.67121713954153,-17.290064790235288,-0.03760532796631999,-7.684568379896532,4.663175691353808,-1.568865179384806,-7.684568379896532,4.663175691353809,-1.568865179384806,nan,-17.67121713954153,nan,-17.290064790235288,False,15.972744357194484,a5d962d812625220,,5.151821307087058,5.490740596907911,-0.0016211881503565007,dither_mag,-56.010020324593896,3,-2.346802954347773,-4.265407325898422,0.995321551453778,1.0059894264768532,0.0,,,,,,,
243,247860,0,8,3814,-1.8279382661039145,-3.0024686724864673,257.6312316463992,257.6104695671227,0.9999194116367655,1.0462849808825374,0.0,-27.501739487430427,-27.501739487430427,-27.501739487430427,-46.649194460759944,10.340517719746696,phase,-6.516653850532744,dither_fold,1.0059934603708953,-19.148685698943808,-6.516653850532744,-0.38427633505193454,-0.4091696264605615,286.4375,-32.42261422330685,6.852608816864505,-7.76411524737787,4.0288326909914165,-1.5820789447471546,-7.370181051184681,4.061789131092467,-1.5166413706286848,-7.7641152473778705,4.0288326909914165,-1.5820789447471548,-7.370181051184682,4.061789131092466,-1.5166413706286848,-21.000178756604328,-20.862453799526286,0.912681662453254,-7.76411524737787,4.0288326909914165,-1.5820789447471546,-7.7641152473778705,4.0288326909914165,-1.5820789447471548,nan,-21.000178756604328,nan,-20.862453799526286,False,15.946702859643011,32f4b188b598c341,,-1.8279382661039145,-3.0024686724864673,0.0059934603708953205,dither_mag,-27.501739487430427,4,-2.9895885869927232,-5.310014761833975,0.9963655000018918,1.0049405751177116,0.0,,,,,,,
